2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,AltaGas Ltd.,ALA,,,,,,,Toronto Stock Exchange,XTSE,ALA,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Altius Minerals Corporation,ALS,,,,,,,Toronto Stock Exchange,XTSE,ALS,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Allied Properties Real Estate Investment Trust,AP.UN,,,,,,,Toronto Stock Exchange,XTSE,AP.UN,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Algonquin Power & Utilities Corp.,AQN,,,,,,,Toronto Stock Exchange,XTSE,AQN,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Aecon Group Inc.,ARE,,,,,,,Toronto Stock Exchange,XTSE,ARE,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Aris Mining Corporation,ARIS,,,,,,,Toronto Stock Exchange,XTSE,ARIS,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,ARC Resources Ltd.,ARX,,,,,,,Toronto Stock Exchange,XTSE,ARX,,DELISTED,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,https://www.spglobal.com/spdji/en/documents/indexnews/announcements/20260827-1484797/1484797_2026-08-27-arxpr.pdf,R1,2026-08-27,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,ACQUISITION,NO_COLLISION,LEGACY_MATCH_REVIEW,EXCLUDE,DELISTED_OR_OBSOLETE,DELISTED_OR_OBSOLETE,Official S&P notice removes historical snapshot security; no successor added.
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Avino Silver & Gold Mines Ltd.,ASM,,,,,,,Toronto Stock Exchange,XTSE,ASM,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Alimentation Couche-Tard Inc.,ATD,,,,,,,Toronto Stock Exchange,XTSE,ATD,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Athabasca Oil Corporation,ATH,,,,,,,Toronto Stock Exchange,XTSE,ATH,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,AtkinsRéalis Group Inc.,ATRL,,,,,,,Toronto Stock Exchange,XTSE,ATRL,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,ATS Corporation,ATS,,,,,,,Toronto Stock Exchange,XTSE,ATS,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Aritzia Inc. Subordinate Voting Shares,ATZ,,,,,,,Toronto Stock Exchange,XTSE,ATZ,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Aya Gold & Silver Inc.,AYA,,,,,,,Toronto Stock Exchange,XTSE,AYA,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Brookfield Asset Management Ltd. Class A Limited Voting Shares,BAM,,,,,,,Toronto Stock Exchange,XTSE,BAM,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,BlackBerry Limited,BB,,,,,,,Toronto Stock Exchange,XTSE,BB,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Bombardier Inc. Class B Subordinate Voting Shares,BBD.B,,,,,,,Toronto Stock Exchange,XTSE,BBD.B,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Brookfield Business Corporation Class A Subordinate Voting Shares,BBUC,,,,,,,Toronto Stock Exchange,XTSE,BBUC,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,BCE Inc.,BCE,,,,,,,Toronto Stock Exchange,XTSE,BCE,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Badger Infrastructure Solutions Ltd.,BDGI,,,,,,,Toronto Stock Exchange,XTSE,BDGI,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Bird Construction Inc.,BDT,,,,,,,Toronto Stock Exchange,XTSE,BDT,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Boardwalk Real Estate Investment Trust,BEI.UN,,,,,,,Toronto Stock Exchange,XTSE,BEI.UN,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Brookfield Renewable Partners L.P.,BEP.UN,,,,,,,Toronto Stock Exchange,XTSE,BEP.UN,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Bausch Health Companies Inc.,BHC,,,,,,,Toronto Stock Exchange,XTSE,BHC,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Brookfield Infrastructure Partners L.P.,BIP.UN,,,,,,,Toronto Stock Exchange,XTSE,BIP.UN,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Birchcliff Energy Ltd.,BIR,,,,,,,Toronto Stock Exchange,XTSE,BIR,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Bank of Montreal,BMO,,,,,,,Toronto Stock Exchange,XTSE,BMO,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Brookfield Corporation Class A Limited Voting Shares,BN,,,,,,,Toronto Stock Exchange,XTSE,BN,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Bank of Nova Scotia (The),BNS,,,,,,,Toronto Stock Exchange,XTSE,BNS,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Baytex Energy Corp.,BTE,,,,,,,Toronto Stock Exchange,XTSE,BTE,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,B2Gold Corp.,BTO,,,,,,,Toronto Stock Exchange,XTSE,BTO,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE,R1,PARTIAL,Boyd Group Services Inc.,BYD,,,,,,,Toronto Stock Exchange,XTSE,BYD,,UNKNOWN,,SOURCE_MANIFEST:SPDJI_PAGE,R1,2026-08-31,SOURCE_MANIFEST:TMX_DIRECTORY,R1,2026-08-22,,,,,,,NOT_FOUND,NOT_RUN,NOT_VERIFIED,NOT_VERIFIED,PASS,PASS,NONE,NO_COLLISION,LEGACY_MATCH_REVIEW,REVIEW,MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED,,
